"Table 210-06304 : Employed persons by educational attainment, age and sex",,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
Age group,,,15 - 24,15 - 24,15 - 24,15 - 24,15 - 24,15 - 24,25 - 39,25 - 39,25 - 39,25 - 39,25 - 39,25 - 39,40 and over,40 and over,40 and over,40 and over,40 and over,40 and over,15 and over,15 and over,15 and over,15 and over,15 and over,15 and over
Sex,,,Male,Male,Female,Female,Both sexes,Both sexes,Male,Male,Female,Female,Both sexes,Both sexes,Male,Male,Female,Female,Both sexes,Both sexes,Male,Male,Female,Female,Both sexes,Both sexes
 , , ,Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1),Employed persons (1)
,,,No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%),No. ('000),Percentage share (%)
Year,Quarter,Educational attainment (2),,,,,,,,,,,,,,,,,,,,,,,,
1985,Q1,     Post-secondary - degree (9),5.8,1.8,3.2,1.1,9.0,1.5,42.7,6.1,18.9,5.0,61.6,5.7,32.4,5.5,7.5,3.0,39.9,4.8,80.9,5.1,29.6,3.2,110.5,4.4
1985,Q1,Overall,311.8,100.0,292.2,100.0,603.9,100.0,696.1,100.0,379.1,100.0,1075.1,100.0,586.0,100.0,251.8,100.0,837.7,100.0,1593.8,100.0,923.0,100.0,2516.8,100.0
1985,Q2,Primary and below,46.2,15.1,42.4,15.3,88.6,15.2,228.8,31.8,138.5,35.0,367.3,33.0,366.6,61.2,204.7,78.5,571.3,66.5,641.6,39.5,385.7,41.3,1027.3,40.2
1985,Q2,Secondary,238.8,77.8,210.0,75.8,448.8,76.9,403.1,56.1,209.6,53.0,612.7,55.0,180.2,30.1,38.6,14.8,218.8,25.5,822.0,50.6,458.3,49.1,1280.3,50.1
1985,Q2,     Lower secondary (3),108.4,35.3,57.1,20.6,165.5,28.3,171.0,23.8,59.1,14.9,230.1,20.7,81.7,13.6,15.6,6.0,97.3,11.3,361.1,22.2,131.8,14.1,492.9,19.3
1985,Q2,     Upper secondary (4),130.4,42.5,152.9,55.2,283.3,48.5,232.0,32.3,150.6,38.1,382.6,34.3,98.5,16.5,23.0,8.8,121.5,14.1,460.9,28.4,326.5,35.0,787.4,30.8
1985,Q2,Post-secondary (5),22.0,7.2,24.5,8.9,46.6,8.0,86.9,12.1,47.3,12.0,134.2,12.0,51.9,8.7,17.5,6.7,69.5,8.1,160.8,9.9,89.3,9.6,250.2,9.8
1985,Q2,     Post-secondary - non-degree (6),17.5,5.7,20.3,7.3,37.8,6.5,45.9,6.4,28.2,7.1,74.2,6.7,15.9,2.7,9.8,3.7,25.7,3.0,79.4,4.9,58.3,6.2,137.6,5.4
1985,Q2,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q2,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q2,     Post-secondary - degree (9),4.5,1.5,4.3,1.5,8.8,1.5,40.9,5.7,19.0,4.8,60.0,5.4,36.1,6.0,7.7,3.0,43.8,5.1,81.5,5.0,31.1,3.3,112.6,4.4
1985,Q2,Overall,307.0,100.0,277.0,100.0,584.0,100.0,718.7,100.0,395.4,100.0,1114.2,100.0,598.7,100.0,260.9,100.0,859.6,100.0,1624.5,100.0,933.3,100.0,2557.8,100.0
1985,Q3,Primary and below,42.5,13.8,41.3,14.9,83.8,14.3,228.8,31.7,130.3,32.8,359.1,32.1,364.5,62.1,198.5,79.0,563.0,67.1,635.8,39.3,370.1,40.0,1005.9,39.6
1985,Q3,Secondary,244.1,79.4,212.1,76.7,456.2,78.1,406.4,56.3,216.5,54.5,622.9,55.6,171.1,29.1,35.9,14.3,206.9,24.7,821.5,50.8,464.5,50.2,1286.0,50.6
1985,Q3,     Lower secondary (3),104.4,34.0,54.9,19.8,159.3,27.3,163.3,22.6,55.1,13.9,218.4,19.5,70.2,12.0,13.4,5.3,83.5,10.0,337.9,20.9,123.3,13.3,461.2,18.1
1985,Q3,     Upper secondary (4),139.6,45.4,157.3,56.8,296.9,50.8,243.0,33.6,161.4,40.7,404.5,36.1,100.9,17.2,22.5,9.0,123.4,14.7,483.5,29.9,341.2,36.9,824.7,32.4
1985,Q3,Post-secondary (5),21.0,6.8,23.3,8.4,44.3,7.6,87.2,12.1,50.1,12.6,137.3,12.3,51.5,8.8,17.0,6.8,68.5,8.2,159.7,9.9,90.4,9.8,250.1,9.8
1985,Q3,     Post-secondary - non-degree (6),16.1,5.2,20.2,7.3,36.3,6.2,44.1,6.1,32.8,8.3,76.9,6.9,18.7,3.2,9.1,3.6,27.8,3.3,78.9,4.9,62.1,6.7,140.9,5.5
1985,Q3,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q3,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q3,     Post-secondary - degree (9),4.9,1.6,3.1,1.1,8.0,1.4,43.1,6.0,17.3,4.4,60.4,5.4,32.9,5.6,7.9,3.1,40.8,4.9,80.8,5.0,28.4,3.1,109.2,4.3
1985,Q3,Overall,307.5,100.0,276.7,100.0,584.2,100.0,722.4,100.0,396.9,100.0,1119.3,100.0,587.1,100.0,251.5,100.0,838.5,100.0,1617.0,100.0,925.0,100.0,2542.0,100.0
1985,Q4,Primary and below,41.8,13.7,40.6,14.2,82.4,13.9,226.7,31.0,131.9,32.7,358.6,31.6,350.3,60.5,190.6,76.0,541.0,65.2,618.9,38.3,363.1,38.6,982.0,38.4
1985,Q4,Secondary,238.3,78.0,216.1,75.6,454.4,76.8,415.0,56.7,216.3,53.6,631.3,55.6,173.7,30.0,43.3,17.3,217.0,26.1,827.0,51.2,475.8,50.6,1302.8,51.0
1985,Q4,     Lower secondary (3),100.9,33.0,57.8,20.2,158.7,26.8,170.6,23.3,57.7,14.3,228.4,20.1,73.1,12.6,16.4,6.5,89.5,10.8,344.6,21.3,132.0,14.0,476.6,18.6
1985,Q4,     Upper secondary (4),137.4,45.0,158.3,55.3,295.7,50.0,244.4,33.4,158.6,39.3,403.0,35.5,100.6,17.4,26.9,10.7,127.5,15.4,482.3,29.8,343.8,36.6,826.1,32.3
1985,Q4,Post-secondary (5),25.4,8.3,29.3,10.2,54.7,9.2,90.3,12.3,55.1,13.7,145.3,12.8,55.1,9.5,16.9,6.7,72.0,8.7,170.7,10.6,101.3,10.8,272.0,10.6
1985,Q4,     Post-secondary - non-degree (6),20.4,6.7,24.9,8.7,45.3,7.7,47.0,6.4,34.7,8.6,81.7,7.2,17.6,3.0,9.7,3.9,27.3,3.3,85.1,5.3,69.3,7.4,154.3,6.0
1985,Q4,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q4,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1985,Q4,     Post-secondary - degree (9),5.0,1.6,4.4,1.5,9.4,1.6,43.2,5.9,20.4,5.1,63.6,5.6,37.4,6.5,7.2,2.9,44.7,5.4,85.7,5.3,32.0,3.4,117.7,4.6
1985,Q4,Overall,305.5,100.0,286.0,100.0,591.5,100.0,732.0,100.0,403.3,100.0,1135.3,100.0,579.1,100.0,250.9,100.0,830.0,100.0,1616.6,100.0,940.2,100.0,2556.7,100.0
1986,Q1,Primary and below,41.8,13.9,39.2,14.3,81.0,14.1,231.1,31.3,126.2,30.9,357.3,31.2,357.2,59.3,193.2,77.0,550.4,64.5,630.1,38.4,358.6,38.4,988.8,38.4
1986,Q1,Secondary,233.3,77.7,202.7,73.8,436.0,75.9,417.1,56.6,222.5,54.6,639.6,55.8,187.2,31.1,39.3,15.7,226.6,26.6,837.6,51.1,464.6,49.8,1302.2,50.6
1986,Q1,     Lower secondary (3),104.6,34.9,52.2,19.0,156.8,27.3,177.6,24.1,57.8,14.2,235.4,20.6,86.2,14.3,17.4,6.9,103.5,12.1,368.3,22.5,127.3,13.6,495.6,19.3
1986,Q1,     Upper secondary (4),128.7,42.9,150.5,54.8,279.2,48.6,239.5,32.5,164.7,40.4,404.2,35.3,101.1,16.8,22.0,8.8,123.1,14.4,469.3,28.6,337.3,36.1,806.6,31.4
1986,Q1,Post-secondary (5),25.0,8.3,32.6,11.9,57.6,10.0,89.2,12.1,59.1,14.5,148.3,12.9,57.6,9.6,18.3,7.3,75.9,8.9,171.8,10.5,110.0,11.8,281.8,11.0
1986,Q1,     Post-secondary - non-degree (6),19.0,6.3,28.8,10.5,47.7,8.3,45.4,6.2,39.5,9.7,84.9,7.4,19.0,3.2,11.0,4.4,30.0,3.5,83.3,5.1,79.3,8.5,162.6,6.3
1986,Q1,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q1,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q1,     Post-secondary - degree (9),6.1,2.0,3.8,1.4,9.9,1.7,43.8,5.9,19.6,4.8,63.4,5.5,38.6,6.4,7.3,2.9,45.9,5.4,88.5,5.4,30.7,3.3,119.1,4.6
1986,Q1,Overall,300.1,100.0,274.5,100.0,574.6,100.0,737.4,100.0,407.9,100.0,1145.2,100.0,602.1,100.0,250.8,100.0,852.9,100.0,1639.6,100.0,933.2,100.0,2572.7,100.0
1986,Q2,Primary and below,35.8,12.4,36.9,13.4,72.6,12.9,222.1,29.8,139.0,32.0,361.2,30.6,371.0,60.1,199.9,76.4,570.9,64.9,628.9,38.1,375.8,38.7,1004.7,38.3
1986,Q2,Secondary,232.8,80.7,207.1,75.4,439.9,78.1,430.0,57.6,234.6,53.9,664.6,56.2,190.7,30.9,41.7,15.9,232.3,26.4,853.5,51.6,483.3,49.8,1336.9,50.9
1986,Q2,     Lower secondary (3),106.1,36.8,52.7,19.2,158.8,28.2,184.7,24.7,64.3,14.8,248.9,21.1,87.2,14.1,18.7,7.2,105.9,12.0,378.0,22.9,135.7,14.0,513.7,19.6
1986,Q2,     Upper secondary (4),126.7,43.9,154.4,56.3,281.1,49.9,245.4,32.9,170.3,39.1,415.7,35.2,103.5,16.8,22.9,8.8,126.4,14.4,475.6,28.8,347.6,35.8,823.2,31.4
1986,Q2,Post-secondary (5),19.9,6.9,30.6,11.1,50.4,9.0,94.4,12.6,61.4,14.1,155.8,13.2,56.0,9.1,20.2,7.7,76.2,8.7,170.3,10.3,112.1,11.5,282.4,10.8
1986,Q2,     Post-secondary - non-degree (6),14.2,4.9,25.7,9.4,39.8,7.1,49.5,6.6,40.7,9.4,90.2,7.6,19.1,3.1,13.6,5.2,32.8,3.7,82.8,5.0,80.1,8.2,162.9,6.2
1986,Q2,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q2,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q2,     Post-secondary - degree (9),5.7,2.0,4.9,1.8,10.6,1.9,44.9,6.0,20.7,4.8,65.6,5.6,36.9,6.0,6.5,2.5,43.4,4.9,87.5,5.3,32.1,3.3,119.6,4.6
1986,Q2,Overall,288.5,100.0,274.5,100.0,563.0,100.0,746.6,100.0,435.0,100.0,1181.6,100.0,617.7,100.0,261.8,100.0,879.4,100.0,1652.7,100.0,971.3,100.0,2624.0,100.0
1986,Q3,Primary and below,35.6,11.6,32.8,11.5,68.4,11.6,225.8,29.7,126.0,29.5,351.9,29.6,369.1,60.7,188.9,75.3,558.1,65.0,630.5,37.6,347.8,36.2,978.3,37.1
1986,Q3,Secondary,249.1,81.1,218.4,76.8,467.5,79.1,435.6,57.3,236.7,55.5,672.3,56.6,184.9,30.4,43.0,17.1,227.9,26.5,869.5,51.9,498.1,51.8,1367.7,51.9
1986,Q3,     Lower secondary (3),109.0,35.5,53.5,18.8,162.5,27.5,181.7,23.9,67.2,15.7,248.9,21.0,83.8,13.8,17.4,6.9,101.2,11.8,374.5,22.4,138.0,14.3,512.5,19.4
1986,Q3,     Upper secondary (4),140.1,45.6,164.9,58.0,305.0,51.6,253.9,33.4,169.5,39.7,423.4,35.7,101.1,16.6,25.6,10.2,126.7,14.7,495.0,29.5,360.1,37.4,855.1,32.4
1986,Q3,Post-secondary (5),22.3,7.3,33.0,11.6,55.3,9.4,99.0,13.0,64.1,15.0,163.1,13.7,54.0,8.9,19.0,7.6,73.0,8.5,175.3,10.5,116.1,12.1,291.4,11.0
1986,Q3,     Post-secondary - non-degree (6),16.4,5.3,27.4,9.7,43.8,7.4,49.9,6.6,44.4,10.4,94.3,7.9,19.2,3.2,11.1,4.4,30.3,3.5,85.5,5.1,83.0,8.6,168.5,6.4
1986,Q3,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q3,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q3,     Post-secondary - degree (9),5.9,1.9,5.6,2.0,11.5,1.9,49.1,6.5,19.7,4.6,68.8,5.8,34.8,5.7,7.8,3.1,42.7,5.0,89.8,5.4,33.1,3.4,122.9,4.7
1986,Q3,Overall,306.9,100.0,284.2,100.0,591.2,100.0,760.4,100.0,426.9,100.0,1187.3,100.0,608.0,100.0,250.9,100.0,858.9,100.0,1675.3,100.0,962.0,100.0,2637.3,100.0
1986,Q4,Primary and below,35.6,11.8,32.0,11.2,67.6,11.5,238.1,30.7,135.5,30.6,373.6,30.6,359.7,59.4,183.9,73.7,543.6,63.6,633.5,37.6,351.4,35.9,984.8,37.0
1986,Q4,Secondary,237.2,79.0,212.0,74.3,449.2,76.7,432.5,55.7,241.2,54.5,673.6,55.2,185.9,30.7,45.1,18.1,231.1,27.0,855.6,50.8,498.3,51.0,1353.9,50.9
1986,Q4,     Lower secondary (3),108.7,36.2,55.2,19.3,163.9,28.0,183.3,23.6,66.8,15.1,250.1,20.5,85.2,14.1,17.2,6.9,102.4,12.0,377.1,22.4,139.2,14.2,516.4,19.4
1986,Q4,     Upper secondary (4),128.5,42.8,156.8,54.9,285.3,48.7,249.2,32.1,174.3,39.4,423.6,34.7,100.8,16.6,27.9,11.2,128.7,15.0,478.4,28.4,359.1,36.7,837.5,31.5
1986,Q4,Post-secondary (5),27.4,9.1,41.4,14.5,68.7,11.7,106.3,13.7,66.3,15.0,172.6,14.2,60.0,9.9,20.4,8.2,80.5,9.4,193.8,11.5,128.0,13.1,321.8,12.1
1986,Q4,     Post-secondary - non-degree (6),20.6,6.9,34.9,12.2,55.5,9.5,53.7,6.9,45.0,10.2,98.7,8.1,21.3,3.5,12.0,4.8,33.3,3.9,95.6,5.7,92.0,9.4,187.6,7.0
1986,Q4,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q4,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1986,Q4,     Post-secondary - degree (9),6.8,2.3,6.4,2.3,13.2,2.3,52.6,6.8,21.3,4.8,73.9,6.1,38.8,6.4,8.4,3.4,47.2,5.5,98.2,5.8,36.1,3.7,134.3,5.0
1986,Q4,Overall,300.1,100.0,285.4,100.0,585.5,100.0,777.0,100.0,442.9,100.0,1219.9,100.0,605.7,100.0,249.4,100.0,855.2,100.0,1682.8,100.0,977.7,100.0,2660.6,100.0
1987,Q1,Primary and below,34.6,12.0,27.8,10.7,62.4,11.4,239.8,31.2,131.1,30.4,370.8,30.9,350.7,57.3,183.6,73.6,534.3,62.0,625.1,37.4,342.4,36.4,967.5,37.1
1987,Q1,Secondary,227.3,78.7,196.8,75.8,424.0,77.3,423.6,55.1,232.4,53.8,655.9,54.6,197.1,32.2,44.6,17.9,241.7,28.0,847.9,50.8,473.7,50.3,1321.6,50.6
1987,Q1,     Lower secondary (3),98.9,34.2,51.7,19.9,150.6,27.5,180.0,23.4,58.5,13.5,238.5,19.9,85.4,13.9,17.5,7.0,102.9,11.9,364.3,21.8,127.7,13.6,491.9,18.8
1987,Q1,     Upper secondary (4),128.4,44.5,145.0,55.9,273.5,49.9,243.6,31.7,173.9,40.3,417.4,34.8,111.7,18.2,27.1,10.9,138.8,16.1,483.7,29.0,346.0,36.8,829.7,31.8
1987,Q1,Post-secondary (5),26.9,9.3,35.1,13.5,62.0,11.3,105.8,13.8,68.2,15.8,174.1,14.5,64.4,10.5,21.4,8.6,85.8,10.0,197.2,11.8,124.7,13.3,321.9,12.3
1987,Q1,     Post-secondary - non-degree (6),20.3,7.0,30.4,11.7,50.8,9.3,51.4,6.7,44.8,10.4,96.2,8.0,18.6,3.0,12.7,5.1,31.4,3.6,90.4,5.4,87.9,9.3,178.3,6.8
1987,Q1,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q1,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q1,     Post-secondary - degree (9),6.6,2.3,4.7,1.8,11.2,2.0,54.5,7.1,23.4,5.4,77.9,6.5,45.8,7.5,8.7,3.5,54.5,6.3,106.8,6.4,36.8,3.9,143.6,5.5
1987,Q1,Overall,288.8,100.0,259.6,100.0,548.4,100.0,769.2,100.0,431.6,100.0,1200.8,100.0,612.2,100.0,249.6,100.0,861.8,100.0,1670.2,100.0,940.8,100.0,2611.1,100.0
1987,Q2,Primary and below,29.3,10.3,26.1,9.8,55.4,10.1,229.3,29.3,125.7,28.1,355.0,28.9,355.8,56.3,195.0,74.1,550.7,61.5,614.4,36.1,346.7,35.5,961.1,35.9
1987,Q2,Secondary,232.6,81.7,201.6,75.9,434.2,78.9,440.2,56.2,249.8,55.9,690.0,56.1,208.4,33.0,46.5,17.7,254.9,28.5,881.2,51.8,497.9,51.0,1379.1,51.6
1987,Q2,     Lower secondary (3),98.7,34.7,53.7,20.2,152.4,27.7,182.9,23.4,70.8,15.9,253.7,20.6,92.6,14.7,17.8,6.8,110.4,12.3,374.2,22.0,142.3,14.6,516.5,19.3
1987,Q2,     Upper secondary (4),133.8,47.0,148.0,55.7,281.8,51.2,257.3,32.9,179.0,40.1,436.3,35.5,115.8,18.3,28.7,10.9,144.4,16.1,507.0,29.8,355.6,36.5,862.6,32.2
1987,Q2,Post-secondary (5),22.9,8.0,38.0,14.3,60.8,11.1,113.3,14.5,71.2,15.9,184.5,15.0,67.8,10.7,21.7,8.2,89.5,10.0,204.0,12.0,130.8,13.4,334.8,12.5
1987,Q2,     Post-secondary - non-degree (6),17.6,6.2,32.7,12.3,50.3,9.1,57.6,7.4,45.2,10.1,102.8,8.4,21.9,3.5,12.7,4.8,34.6,3.9,97.1,5.7,90.6,9.3,187.7,7.0
1987,Q2,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q2,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q2,     Post-secondary - degree (9),5.3,1.8,5.3,2.0,10.5,1.9,55.7,7.1,26.0,5.8,81.7,6.6,45.9,7.3,9.0,3.4,54.9,6.1,106.9,6.3,40.2,4.1,147.1,5.5
1987,Q2,Overall,284.7,100.0,265.7,100.0,550.4,100.0,782.9,100.0,446.6,100.0,1229.5,100.0,632.0,100.0,263.1,100.0,895.1,100.0,1699.6,100.0,975.5,100.0,2675.1,100.0
1987,Q3,Primary and below,27.4,9.6,22.6,8.4,50.0,9.0,225.0,29.0,132.8,28.9,357.8,29.0,366.4,57.1,197.8,74.0,564.2,62.0,618.8,36.3,353.2,35.4,972.0,36.0
1987,Q3,Secondary,231.9,81.0,211.7,78.2,443.5,79.7,448.7,57.8,257.3,56.0,706.0,57.1,208.9,32.5,48.8,18.3,257.7,28.3,889.5,52.2,517.8,51.9,1407.3,52.1
1987,Q3,     Lower secondary (3),91.7,32.0,51.4,19.0,143.1,25.7,182.8,23.5,69.4,15.1,252.3,20.4,91.3,14.2,18.4,6.9,109.7,12.1,365.8,21.5,139.3,14.0,505.1,18.7
1987,Q3,     Upper secondary (4),140.2,49.0,160.2,59.2,300.4,54.0,265.9,34.2,187.9,40.9,453.7,36.7,117.7,18.3,30.4,11.4,148.1,16.3,523.7,30.7,378.5,38.0,902.2,33.4
1987,Q3,Post-secondary (5),26.9,9.4,36.3,13.4,63.2,11.3,102.8,13.2,69.2,15.1,172.0,13.9,66.8,10.4,20.8,7.8,87.6,9.6,196.4,11.5,126.3,12.7,322.8,11.9
1987,Q3,     Post-secondary - non-degree (6),21.8,7.6,30.4,11.2,52.2,9.4,54.3,7.0,44.3,9.6,98.6,8.0,21.5,3.3,12.3,4.6,33.8,3.7,97.6,5.7,87.0,8.7,184.6,6.8
1987,Q3,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q3,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q3,     Post-secondary - degree (9),5.0,1.8,5.9,2.2,11.0,2.0,48.5,6.2,24.9,5.4,73.4,5.9,45.3,7.1,8.6,3.2,53.9,5.9,98.8,5.8,39.4,3.9,138.2,5.1
1987,Q3,Overall,286.2,100.0,270.6,100.0,556.7,100.0,776.4,100.0,459.3,100.0,1235.7,100.0,642.2,100.0,267.4,100.0,909.6,100.0,1704.7,100.0,997.3,100.0,2702.0,100.0
1987,Q4,Primary and below,30.5,10.7,21.1,7.6,51.6,9.1,239.8,30.2,138.3,29.5,378.1,29.9,369.1,58.1,201.8,74.0,570.9,62.9,639.4,37.2,361.1,35.4,1000.5,36.6
1987,Q4,Secondary,227.0,79.3,218.9,78.8,445.8,79.1,445.2,56.0,258.4,55.2,703.6,55.7,199.0,31.3,50.1,18.4,249.1,27.4,871.1,50.7,527.4,51.8,1398.5,51.1
1987,Q4,     Lower secondary (3),94.0,32.9,50.3,18.1,144.4,25.6,175.8,22.1,66.6,14.2,242.5,19.2,82.7,13.0,17.2,6.3,99.9,11.0,352.6,20.5,134.2,13.2,486.7,17.8
1987,Q4,     Upper secondary (4),132.9,46.5,168.5,60.7,301.5,53.5,269.3,33.9,191.8,41.0,461.1,36.5,116.3,18.3,32.9,12.1,149.2,16.4,518.5,30.2,393.3,38.6,911.8,33.3
1987,Q4,Post-secondary (5),28.6,10.0,37.9,13.6,66.5,11.8,110.0,13.8,71.5,15.3,181.5,14.4,67.4,10.6,20.7,7.6,88.1,9.7,206.0,12.0,130.2,12.8,336.2,12.3
1987,Q4,     Post-secondary - non-degree (6),21.0,7.3,32.7,11.8,53.7,9.5,54.7,6.9,48.9,10.4,103.6,8.2,25.6,4.0,13.0,4.8,38.6,4.2,101.2,5.9,94.6,9.3,195.8,7.2
1987,Q4,          Post-secondary - diploma/certificate (7),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q4,          Post-secondary - sub-degree (8),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1987,Q4,     Post-secondary - degree (9),7.7,2.7,5.2,1.9,12.9,2.3,55.3,7.0,22.6,4.8,77.9,6.2,41.8,6.6,7.8,2.8,49.6,5.5,104.8,6.1,35.6,3.5,140.4,5.1
