Year,Quater,Educational attainment,Both sexes:No. ('000),Both sexes:Percentage share (%),Female:No. ('000),Female:Percentage share (%),Male:No. ('000),Male:Percentage share (%),total_female,total_male
2018,Q1,Post-secondary (5),3128.6,3890.962368964634,1509.6999999999998,0.3908202502554261,1618.9,0.41615335564122713,3862.9011649557924,3890.152459555514
2018,Q1,     Post-secondary - non-degree (6),668.7,3904.7760798337004,305.29999999999995,0.07909860900924831,363.4,0.093069645196155,3859.739176504405,3904.6028297850776
2018,Q1,          Post-secondary - diploma/certificate (7),211.5,3882.800892060667,103.2,0.026755769175933034,108.4,0.027918385177050024,3857.112061380354,3882.7460582895364
2018,Q1,          Post-secondary - sub-degree (8),457.2,3884.788225617839,202.3,0.05238713720939272,255.0,0.06564264432966029,3861.634950415438,3884.6698301698307
2018,Q1,     Post-secondary - degree (9),2460.0,3890.2712488458847,1204.3000000000002,0.3117276884695422,1255.5,0.32278097173720754,3863.307766828894,3889.634488807991
2018,Q2,Primary and below,626.5999999999999,3823.48571716753,328.0,0.08451824997182504,297.5,0.07781186738291362,3880.8186410549424,3823.3242563887725
2018,Q2,Secondary,3986.2,3883.777819220791,2020.6,0.5232470272134657,1965.9,0.5063169774304063,3861.655957723519,3882.745567760889
2018,Q2,     Lower secondary (3),1071.1999999999998,3888.293470812159,452.4,0.11703674412247415,618.8,0.15915570933935472,3865.4527122403706,3888.0163493260757
2018,Q2,     Upper secondary (4),2915.2,3880.9000128152074,1568.1,0.40616689697265296,1347.0,0.3471519819595351,3860.728217114108,3880.1449221079474
2018,Q2,Post-secondary (5),3129.0,3881.1733173545704,1512.5,0.3919352919274116,1616.6,0.41661056181704903,3859.0553878473456,3880.362497170477
2018,Q2,     Post-secondary - non-degree (6),663.4,3889.140093387985,300.6,0.07773899017238549,362.9,0.09331523184849519,3866.785500215816,3888.968529695103
2018,Q2,          Post-secondary - diploma/certificate (7),201.8,3885.4736773934383,91.8,0.023762502623140374,110.0,0.028310957166872572,3863.2294525494726,3885.421441303794
2018,Q2,          Post-secondary - sub-degree (8),461.6,3896.4851587740413,208.7,0.053983345859288184,253.0,0.06493230246910578,3866.007130124777,3896.365759097718
2018,Q2,     Post-secondary - degree (9),2465.6,3884.349431766271,1211.8,0.31403732117212196,1253.8,0.322835599812639,3858.7770252180303,3883.7104728464146
2018,Q3,Primary and below,630.0,3916.1381731368047,324.4,0.08435129253542707,305.5,0.07801378967149676,3845.8213294568523,3915.9743589743593
2018,Q3,Secondary,3970.3999999999996,3909.8199697727287,2008.1,0.521144986381273,1962.4,0.5020480041005821,3853.2463181577286,3908.789565881524
2018,Q3,     Lower secondary (3),1063.3,3911.0243363124428,454.2,0.11812669309547408,609.2,0.1557758340879459,3845.0242540261397,3910.7477970945465
2018,Q3,     Upper secondary (4),2907.2,3910.571556359018,1554.0,0.403061532167776,1353.2,0.34610310963522084,3855.490727785804,3909.8175148620307
2018,Q3,Post-secondary (5),3163.6,3909.7000491996355,1522.0,0.3948603021962468,1641.5,0.4199413371337893,3854.5277697821375,3908.8793001509966
2018,Q3,     Post-secondary - non-degree (6),696.9,3909.0888125414717,318.4,0.08288411764800631,378.9,0.09693245740672982,3841.507987720718,3908.9073994083406
2018,Q3,          Post-secondary - diploma/certificate (7),234.4,3926.3739821631343,115.8,0.02992001336984215,118.7,0.03023192173992328,3870.31912615121,3926.3134186818397
2018,Q3,          Post-secondary - sub-degree (8),462.6,3929.3872239281936,202.6,0.05296977857329763,259.9,0.06614466459352944,3824.822482873882,3929.266277138618
2018,Q3,     Post-secondary - degree (9),2466.4,3910.386082411467,1203.6999999999998,0.3119860929974319,1262.9,0.3230132432530813,3858.1847941853866,3909.7468180600767
2018,Q4,Primary and below,646.2,3849.2643744150846,340.70000000000005,0.08779763319265872,305.6,0.07939522763528244,3880.514629049112,3849.0978501105083
2018,Q4,Secondary,3922.2,3887.984829223257,1978.8000000000002,0.5098173208223872,1943.4,0.49997757702897405,3881.390292522809,3886.974315024889
2018,Q4,     Lower secondary (3),1058.1999999999998,3888.401063302085,454.1,0.11702418824041973,604.1,0.15537038498027717,3880.39435972909,3888.1283590607372
2018,Q4,     Upper secondary (4),2864.0,3882.986999505838,1524.7,0.39306198800099823,1339.2,0.3449547191599134,3879.0319251021747,3882.248670960134
2018,Q4,Post-secondary (5),3200.3,3888.6008250543896,1562.8,0.4027696824480049,1637.4,0.4211662363716433,3880.1331582392577,3887.7760337728832
2018,Q4,     Post-secondary - non-degree (6),741.6,3894.227729042758,352.2,0.0910687342337811,389.4,0.09999907620960923,3867.408534479824,3894.0359727301293
2018,Q4,          Post-secondary - diploma/certificate (7),261.2,3854.5294523562625,134.8,0.034679464442155736,126.4,0.03279316066817585,3887.0265780730897,3854.4622544622544
2018,Q4,          Post-secondary - sub-degree (8),480.4,3887.5591474044522,217.4,0.05591296953530649,263.0,0.06765385397791662,3888.1855463377206,3887.4355936300053
2018,Q4,     Post-secondary - degree (9),2458.6,3886.5299777655887,1210.6999999999998,0.312074603517042,1248.0,0.32116143175288336,3879.5210707810284,3885.89623974609
2019,Q1,Primary and below,667.0,3855.565727595527,362.9,0.0927825623916255,303.0,0.07859116500582454,3911.295297797845,3855.3951958536827
2019,Q1,Secondary,3891.3999999999996,3851.497343769088,1965.7999999999997,0.504164154753888,1925.6,0.5000909848932147,3899.1268646610188,3850.4993254600995
2019,Q1,     Lower secondary (3),1039.6,3848.1108862025117,448.4,0.11507696759652347,591.3,0.15367046768531148,3896.5225567305124,3847.844084205381
2019,Q1,     Upper secondary (4),2851.8,3855.634354462361,1517.4,0.38916612312650584,1334.3,0.3461306329140362,3899.106088190365,3854.9029560506488
2019,Q1,Post-secondary (5),3192.0,3852.409418654192,1569.8,0.40297169109724035,1622.2,0.4211767062090116,3895.5590049654243,3851.590024057439
