Year,Quater,Educational attainment,Both sexes:No. ('000),Both sexes:Percentage share (%),Female:No. ('000),Female:Percentage share (%),Male:No. ('000),Male:Percentage share (%),total_female,total_male
2022,Q1,     Upper secondary (4),2530.7,35.11688619904578,1350.8,36.87808590257816,1179.9,33.29641600856025,3662.879910764472,3543.62463424489
2022,Q1,Post-secondary (5),3173.1,44.01315094704504,1579.3000000000002,43.07794889944887,1593.9,44.98360070415896,3666.1448382474064,3543.291277375748
2022,Q1,     Post-secondary - non-degree (6),782.6,10.866287190383412,372.6,10.177806356426219,409.9,11.57522048791002,3660.906750939923,3541.185245051086
2022,Q1,          Post-secondary - diploma/certificate (7),301.1,4.183740819700101,153.7,4.191795022900258,147.4,4.175375270778771,3666.686924344326,3530.2216074223115
2022,Q1,          Post-secondary - sub-degree (8),481.5,6.680845689574593,218.9,5.982382139777679,262.6,7.401157033408038,3659.0775193798454,3548.0938833570412
2022,Q1,     Post-secondary - degree (9),2390.6,33.15511983501179,1206.6,32.89910815761462,1184.0,33.42015021931244,3667.5766231089397,3542.7728248684057
2022,Q2,Primary and below,549.5,7.63592968380577,310.8,8.620048467201709,237.60000000000002,6.617105028455112,3605.5481727574756,3590.6941023040135
2022,Q2,Secondary,3481.8,48.704027819712884,1746.8,48.58807864446712,1734.9,48.81851207400562,3595.1205495937297,3553.7748413347936
2022,Q2,     Lower secondary (3),947.5,13.264042762158265,401.2,11.171413790790835,546.3,15.379792496538872,3591.3090993973346,3552.063528314452
2022,Q2,     Upper secondary (4),2534.3999999999996,35.470138184947125,1345.8,37.43588362302365,1188.6,33.47962711013853,3594.946531921347,3550.218752705462
2022,Q2,Post-secondary (5),3116.9,43.63187020206788,1536.8,42.79540054107295,1580.1,44.47739275871261,3591.040113119291,3552.5913323470977
2022,Q2,     Post-secondary - non-degree (6),756.1,10.597744425015591,361.9,10.105865736331081,394.2,11.093449131057856,3581.088542458582,3553.448484262438
2022,Q2,          Post-secondary - diploma/certificate (7),287.6,4.01924744537027,151.3,4.201201768367055,136.3,3.8348802221686857,3601.350478789503,3554.2179182566542
2022,Q2,          Post-secondary - sub-degree (8),468.4,6.567574829610305,210.6,5.890504417542165,257.9,7.250975165467426,3575.2455998984483,3556.7629748373956
2022,Q2,     Post-secondary - degree (9),2360.7,33.0352966508397,1174.9,32.68853611823634,1185.8,33.386202551275375,3594.2264154941604,3551.7666262846706
2022,Q3,Primary and below,554.0,7.593903729426329,316.9,8.617743431521776,235.8,6.517361050643965,3677.296760087458,3618.0288028802884
2022,Q3,Secondary,3489.7,47.809103655622316,1754.3000000000002,47.60748457884735,1735.4,48.01466172500674,3684.9247876025347,3614.312665450225
2022,Q3,     Lower secondary (3),973.8,13.37349415615331,414.5,11.299327327827188,559.2,15.47655370757617,3668.359964926395,3613.2075044992566
2022,Q3,     Upper secondary (4),2516.0,34.46815167240277,1339.8000000000002,36.39314970199556,1176.3,32.51216811386464,3681.462063522725,3618.0300122721537
2022,Q3,Post-secondary (5),3255.8,44.5925607598855,1612.4,43.788014475472835,1643.4,45.41119176065847,3682.286167378428,3618.9316692272837
2022,Q3,     Post-secondary - non-degree (6),799.1,10.939970630633825,378.6,10.267440114468188,420.6,11.628348582548606,3687.3845455061605,3617.0226323557317
2022,Q3,          Post-secondary - diploma/certificate (7),314.0,4.302080206090104,163.0,4.419586054579771,151.1,4.1848230068335015,3688.1282090003015,3610.6664428403556
2022,Q3,          Post-secondary - sub-degree (8),485.2,6.692522638972792,215.6,5.900395909483976,269.6,7.497448487930593,3653.99209319931,3595.889994229405
2022,Q3,     Post-secondary - degree (9),2456.5,33.65104338454955,1233.7,33.51134175526854,1222.8,33.79317568824192,3681.440179297035,3618.4820606412086
2022,Q4,Primary and below,558.4,7.587686909886163,313.5,8.356308458110874,243.7,6.75511814782401,3751.656626506024,3607.6349024110223
2022,Q4,Secondary,3600.2,48.390947353636776,1828.6999999999998,48.57905730807699,1771.6,48.20100632354937,3764.379346438967,3675.441936021274
2022,Q4,     Lower secondary (3),936.2,12.589341894010051,412.8,10.983145244159635,523.5,14.23342264811567,3758.486215226092,3677.962869101656
2022,Q4,     Upper secondary (4),2664.1,35.81827811182505,1416.1,37.5975750740796,1248.1,33.99561055534677,3766.466313877469,3671.356329865065
2022,Q4,Post-secondary (5),3281.5,44.09310848683682,1622.4,43.091091142488246,1658.8,45.11091682554853,3765.047384470377,3677.1586940138177
2022,Q4,     Post-secondary - non-degree (6),792.3,10.659592434279773,378.2,10.043407036152932,414.0,11.289613187395299,3765.6544102873213,3667.087553205325
2022,Q4,          Post-secondary - diploma/certificate (7),292.4,3.9425962301988373,154.5,4.110998673304202,138.0,3.77232446640977,3758.2108941869615,3658.2219061166434
2022,Q4,          Post-secondary - sub-degree (8),499.9,6.7145780894079286,223.6,5.928243434319113,276.1,7.51656580813603,3771.774935987957,3673.220018923346
2022,Q4,     Post-secondary - degree (9),2489.1,33.45349276197226,1244.4,33.059046491512476,1244.8,33.860087003346514,3764.173901142264,3676.3047888121846
2023,Q1,Primary and below,544.7,7.321207272436346,314.29999999999995,8.41875,229.4,6.188799229194266,3733.333333333333,3706.6964285714294
2023,Q1,Secondary,3563.2,48.261651063004635,1803.0,48.32172016797374,1760.2,48.20027599164917,3731.241341848954,3651.8463095625416
2023,Q1,     Lower secondary (3),933.8,12.653880748567756,412.6,11.063290718952839,521.2,14.279047741366893,3729.450942594893,3650.103350310019
2023,Q1,     Upper secondary (4),2629.6,35.57893255266989,1390.4,37.222533099345334,1239.1,33.8966928103534,3735.3717875381626,3655.518864133935
2023,Q1,Post-secondary (5),3276.8,44.37650686209746,1616.0,43.284688960573426,1660.8,45.49307497927727,3733.4217683115626,3650.665515040515
2023,Q1,     Post-secondary - non-degree (6),755.2,10.212960713771675,363.4,9.70909689880603,391.8,10.729413730526135,3742.8815860792256,3651.644067795561
2023,Q1,          Post-secondary - diploma/certificate (7),273.6,3.72119559589318,150.8,4.023807453873058,122.80000000000001,3.4065865846814245,3747.694235588973,3604.781412343992
2023,Q1,          Post-secondary - sub-degree (8),481.6,6.522711817851773,212.5,5.681866801536555,269.0,7.383083524047773,3739.9679968304313,3643.4641315356653
2023,Q1,     Post-secondary - degree (9),2521.7,34.17915506932608,1252.6,33.57671824155041,1269.0,34.79259803742815,3730.561131641318,3647.3275109690658
2023,Q2,Primary and below,532.3,7.157535548739426,310.4,8.30003173897166,220.8,5.972131289793201,3739.7447354635933,3697.172571831483
2023,Q2,Secondary,3560.3,48.18761594570284,1803.6,48.21271445240002,1756.6999999999998,48.16187453721374,3740.9219134107825,3647.4909186573127
2023,Q2,     Lower secondary (3),972.4,13.175428179247383,433.4,11.610504711067286,539.2,14.782408645282683,3732.8265289525048,3647.578773788451
2023,Q2,     Upper secondary (4),2587.9,35.02710297997733,1370.2,36.61272723225547,1217.6,33.39674520955854,3742.414465079418,3645.86426719065
2023,Q2,Post-secondary (5),3295.9,44.62501716523364,1626.2,43.48028657088107,1669.8,45.802133245373895,3740.0857451778456,3645.6817219723125
2023,Q2,     Post-secondary - non-degree (6),745.0,10.086512033320918,360.0,9.606401226028375,385.0,10.580992258421919,3747.5011872769414,3638.600148238083
2023,Q2,          Post-secondary - diploma/certificate (7),245.8,3.333872693118433,133.3,3.581174676296984,112.6,3.084454317863925,3722.2423380318114,3650.56468328501
2023,Q2,          Post-secondary - sub-degree (8),499.2,6.791421402464574,226.9,6.097974506102695,272.29999999999995,7.502324314208477,3720.907651760833,3629.5418405772907
2023,Q2,     Post-secondary - degree (9),2551.0,34.53627333879701,1266.1,33.87443731354376,1284.6999999999998,35.208738028622626,3737.626660129893,3648.8101304727666
2023,Q3,Primary and below,515.1,6.853384621369702,294.4,7.807409567831967,219.8,5.86881820292547,3770.776945185311,3745.217391304348
2023,Q3,Secondary,3601.5,48.35412551056116,1840.6,48.911163645057904,1760.9,47.78527811411752,3763.149070336989,3685.026161812305
2023,Q3,     Lower secondary (3),995.4,13.366189726221176,447.4,11.874331636909385,548.0,14.8939046841571,3767.791010732187,3679.3575064497154
2023,Q3,     Upper secondary (4),2606.1,34.98121212616561,1393.2,37.008083534180344,1213.0,32.91351471149043,3764.582942300302,3685.4161903788718
2023,Q3,Post-secondary (5),3330.8,44.70804833170765,1625.8,43.221030905541774,1704.8,46.21910420015174,3761.5946818879347,3688.5180478993425
2023,Q3,     Post-secondary - non-degree (6),751.0,10.083626880076116,365.4,9.705785531719597,385.6,10.469861543783217,3764.764828213355,3682.9522375963143
2023,Q3,          Post-secondary - diploma/certificate (7),244.0,3.2948318839444566,130.2,3.491415055772937,113.8,3.0954277095093445,3729.1470054446463,3676.390168970814
2023,Q3,          Post-secondary - sub-degree (8),507.1,6.812430473045245,235.2,6.262095021574873,271.8,7.370219493524617,3755.931508379584,3687.8141857077676
2023,Q3,     Post-secondary - degree (9),2579.8,34.63341507742792,1260.4,33.48653382144427,1319.2,35.79943333228541,3763.901055632276,3684.9745294998593
2023,Q4,Primary and below,510.8,6.810498189973901,297.2,7.8087287431197945,212.6,5.754985474110355,3805.9972343367726,3694.1882991088723
2023,Q4,Secondary,3587.4,48.27565862373746,1851.0,49.00414330061407,1736.5,47.52531009923253,3777.231628446416,3653.842544897024
2023,Q4,     Lower secondary (3),979.0,13.170792397246519,434.9,11.501080308570524,544.1,14.89978726856464,3781.3839077005277,3651.7299891115526
2023,Q4,     Upper secondary (4),2608.4,35.1153211664416,1416.1,37.52049486089691,1192.3000000000002,32.63095263645356,3774.203952399973,3653.8927112658866
2023,Q4,Post-secondary (5),3329.0,44.829955262861205,1625.6,43.092064304797205,1703.4,46.624423377392894,3772.3883184195256,3653.450008833652
2023,Q4,     Post-secondary - non-degree (6),746.4,10.046551238829286,354.8,9.404074669992697,391.4,10.70398384979883,3772.832654467593,3656.5824976217236
2023,Q4,          Post-secondary - diploma/certificate (7),254.0,3.4030898236070777,132.8,3.4940713511616526,121.1,3.305959676358014,3800.723758999621,3663.0815816062495
2023,Q4,          Post-secondary - sub-degree (8),492.4,6.6468475597706815,222.1,5.9170670037852,270.2,7.393676459880101,3753.548841984055,3654.474218153463
2023,Q4,     Post-secondary - degree (9),2582.6,34.78625466278044,1270.6,33.68762778892521,1311.9,35.91800535383801,3771.7111099693075,3652.485674179614
2024,Q1,Primary and below,505.2,6.862398080831398,294.0,7.81540712685338,210.1,5.836017441082845,3761.800188115978,3600.057781201849
2024,Q1,Secondary,3543.4,48.02409656030507,1847.6,49.008806369956645,1695.9,46.998088930674534,3769.9347053116862,3608.4445954846615
2024,Q1,     Lower secondary (3),953.3,12.916165824448939,429.0,11.374249428355123,524.3,14.527586715572093,3771.6774430015244,3608.995838503609
2024,Q1,     Upper secondary (4),2590.0,35.1120708411955,1418.5,37.629986509528955,1171.6,32.48326243590939,3769.6000758352557,3606.7805760323727
2024,Q1,Post-secondary (5),3328.2,45.118133491990974,1626.8,43.18051397785005,1701.4,47.14070799587077,3767.4401023445116,3609.194838883269
2024,Q1,     Post-secondary - non-degree (6),769.4,10.418421943555717,361.0,9.57907143148446,408.4,11.293113882379398,3768.6325087154737,3616.363070926124
2024,Q1,          Post-secondary - diploma/certificate (7),263.70000000000005,3.55744499919727,132.7,3.5029284987095144,131.0,3.6144267450849727,3788.2588825003686,3624.3645047762693
2024,Q1,          Post-secondary - sub-degree (8),505.6,6.876957599370839,228.4,6.085631356302231,277.4,7.707727452913413,3753.102786343948,3598.985585500259
2024,Q1,     Post-secondary - degree (9),2558.9,34.68195927894832,1265.8,33.60236787524199,1293.1,35.80812979863967,3766.9964351906083,3611.191110151539
2024,Q2,Primary and below,505.8,6.831903914429943,303.4,7.985669895814294,201.1,5.579610319280093,3799.305555555555,3604.1943521594685
2024,Q2,Secondary,3580.8,48.33105101682133,1840.4,48.53444427625143,1740.3,48.11505269699884,3791.9461682196147,3616.9554067817753
2024,Q2,     Lower secondary (3),944.4,12.736284070519755,417.2,10.981675609509171,527.3,14.582493482275568,3799.055944055944,3615.9796720698814
2024,Q2,     Upper secondary (4),2636.4,35.60282255743235,1423.1999999999998,37.50452511026448,1213.0,33.59842037074493,3794.742089963137,3610.2887773146394
2024,Q2,Post-secondary (5),3320.2,44.84066109403096,1647.5,43.47121445433709,1672.6,46.2737521753307,3789.8642140089332,3614.5761287360883
2024,Q2,     Post-secondary - non-degree (6),776.5,10.481390585134989,371.2,9.801075667710707,405.4,11.1957134133741,3787.3393960512426,3621.028736906752
2024,Q2,          Post-secondary - diploma/certificate (7),255.0,3.4608185454953198,129.6,3.422755557048445,125.4,3.5010562833135186,3786.422893481717,3581.776179882409
2024,Q2,          Post-secondary - sub-degree (8),521.6,7.045509614143966,241.6,6.385458118245435,280.0,7.735447686443614,3783.5969718392835,3619.700001212606
2024,Q2,     Post-secondary - degree (9),2543.5,34.3554682922153,1276.2,33.66737052933394,1267.3,35.077419571228724,3790.613819656821,3612.8655285677496
